source,unit,location_name,location_type,variable_name,variable_desc,collected_on,medium,value
GardenRoots,mg/kg,040250015002,block_group,barium,,2011-01-01,Brassica Vegetables,2.68
GardenRoots,mg/kg,040250015002,block_group,cadmium,,2011-01-01,Brassica Vegetables,0.00945
GardenRoots,mg/kg,040250015002,block_group,chromium,,2011-01-01,Brassica Vegetables,0.0427
GardenRoots,mg/kg,040250015002,block_group,manganese,,2011-01-01,Brassica Vegetables,3.87
GardenRoots,mg/kg,040250015002,block_group,nickel,,2011-01-01,Brassica Vegetables,0.0214
GardenRoots,mg/kg,040250015002,block_group,lead,,2011-01-01,Brassica Vegetables,0.00091
GardenRoots,mg/kg,040250015002,block_group,zinc,,2011-01-01,Brassica Vegetables,2.82
GardenRoots,mg/kg,040250015002,block_group,copper,,2011-01-01,Brassica Vegetables,0.356
GardenRoots,mg/kg,040250015002,block_group,arsenic,,2011-01-01,Root and Tuber Vegetables,0.012
GardenRoots,mg/kg,040250015002,block_group,barium,,2011-01-01,Root and Tuber Vegetables,3.4
GardenRoots,mg/kg,040250015002,block_group,beryllium,,2011-01-01,Root and Tuber Vegetables,0.00048
GardenRoots,mg/kg,040250015002,block_group,cadmium,,2011-01-01,Root and Tuber Vegetables,0.00513
GardenRoots,mg/kg,040250015002,block_group,chromium,,2011-01-01,Root and Tuber Vegetables,0.03
GardenRoots,mg/kg,040250015002,block_group,manganese,,2011-01-01,Root and Tuber Vegetables,4.97
GardenRoots,mg/kg,040250015002,block_group,nickel,,2011-01-01,Root and Tuber Vegetables,0.0169
GardenRoots,mg/kg,040250015002,block_group,lead,,2011-01-01,Root and Tuber Vegetables,0.00091
GardenRoots,mg/kg,040250015002,block_group,zinc,,2011-01-01,Root and Tuber Vegetables,2.84
GardenRoots,mg/kg,040250015002,block_group,copper,,2011-01-01,Root and Tuber Vegetables,0.739
GardenRoots,mg/kg,040250015002,block_group,arsenic,,2011-01-01,Root and Tuber Vegetables,0.012
GardenRoots,mg/kg,040250015002,block_group,barium,,2011-01-01,Root and Tuber Vegetables,0.843
GardenRoots,mg/kg,040250015002,block_group,cadmium,,2011-01-01,Root and Tuber Vegetables,0.0203
GardenRoots,mg/kg,040250015002,block_group,chromium,,2011-01-01,Root and Tuber Vegetables,0.0136
GardenRoots,mg/kg,040250015002,block_group,manganese,,2011-01-01,Root and Tuber Vegetables,1.72
GardenRoots,mg/kg,040250015002,block_group,nickel,,2011-01-01,Root and Tuber Vegetables,0.0281
GardenRoots,mg/kg,040250015002,block_group,lead,,2011-01-01,Root and Tuber Vegetables,0.00091
GardenRoots,mg/kg,040250015002,block_group,zinc,,2011-01-01,Root and Tuber Vegetables,2.1
GardenRoots,mg/kg,040250015002,block_group,copper,,2011-01-01,Root and Tuber Vegetables,0.469
GardenRoots,mg/kg,040250007003,block_group,arsenic,,2011-01-01,Root and Tuber Vegetables,0.016
GardenRoots,mg/kg,040250007003,block_group,barium,,2011-01-01,Root and Tuber Vegetables,1.44
GardenRoots,mg/kg,040250007003,block_group,beryllium,,2011-01-01,Root and Tuber Vegetables,0.0006
GardenRoots,mg/kg,040250007003,block_group,cadmium,,2011-01-01,Root and Tuber Vegetables,0.0266
GardenRoots,mg/kg,040250007003,block_group,chromium,,2011-01-01,Root and Tuber Vegetables,0.0185
GardenRoots,mg/kg,040250007003,block_group,manganese,,2011-01-01,Root and Tuber Vegetables,2.99
GardenRoots,mg/kg,040250007003,block_group,nickel,,2011-01-01,Root and Tuber Vegetables,0.0268
GardenRoots,mg/kg,040250007003,block_group,lead,,2011-01-01,Root and Tuber Vegetables,0.0112
GardenRoots,mg/kg,040250007003,block_group,zinc,,2011-01-01,Root and Tuber Vegetables,5.86
GardenRoots,mg/kg,040250007003,block_group,copper,,2011-01-01,Root and Tuber Vegetables,1.06
GardenRoots,mg/kg,040250007003,block_group,arsenic,,2011-01-01,Stalk and Stem Vegetables,0.00864
GardenRoots,mg/kg,040250007003,block_group,barium,,2011-01-01,Stalk and Stem Vegetables,0.812
GardenRoots,mg/kg,040250007003,block_group,cadmium,,2011-01-01,Stalk and Stem Vegetables,0.0212
GardenRoots,mg/kg,040250007003,block_group,chromium,,2011-01-01,Stalk and Stem Vegetables,0.0128
GardenRoots,mg/kg,040250007003,block_group,manganese,,2011-01-01,Stalk and Stem Vegetables,0.507
GardenRoots,mg/kg,040250007003,block_group,nickel,,2011-01-01,Stalk and Stem Vegetables,0.103
GardenRoots,mg/kg,040250007003,block_group,lead,,2011-01-01,Stalk and Stem Vegetables,0.044
GardenRoots,mg/kg,040250007003,block_group,zinc,,2011-01-01,Stalk and Stem Vegetables,1.33
GardenRoots,mg/kg,040250007003,block_group,copper,,2011-01-01,Stalk and Stem Vegetables,0.35
